url1,url,name,adresse,rating,rater,latlong,description,city
https://www.booking.com/searchresults.fr.html?ss=bormes-mimosas&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/magnifique-maison-de-village-clim-vue-mer-8-pers.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=fbd4703bee4901c0&srepoch=1649692665&from_beach_sr=1&from=searchresults,Magnifique maison de village clim vue mer 6 pers,"8 Montée du Paradis, 83230 Bormes-les-Mimosas, France",9.0,9,"['43.15160800,6.34112340']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Magnifique maison de village clim vue mer 6 pers !  Connectez-vous  pour économiser. Situé à Bormes-les-Mimosas, à moins de 2,7 km de la Grande Plage et à 3 km de la plage de l'Anglade, La Magnifique maison de village clim vue mer 6 pers propose un hébergement avec connexion Wi-Fi gratuite, climatisation et barbecue. Offrant une vue sur la ville, il se trouve à 3,2 km de La Favière. Cette maison de vacances comprend 2 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la mer. La région est prisée pour pratiquer la randonnée. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 13 km. ",bormes-mimosas
https://www.booking.com/searchresults.fr.html?ss=bormes-mimosas&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/les-ammonites-bormes-les-mimosas.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=fbd4703bee4901c0&srepoch=1649692665&from_beach_sr=1&from=searchresults,Les ammonites,"7 les ammonites  avenue des lauriers, 83230 Bormes-les-Mimosas, France",9.0,20,"['43.12285550,6.35652440']","Cet établissement est à 2 minutes à pied de la plage. Situé à Bormes-les-Mimosas, à seulement 300 mètres de la Favière, l'établissement Les ammonites propose un restaurant, un salon commun et une cuisine commune. Vous bénéficierez d'un accès à un balcon et d'un parking privé gratuit. Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Un barbecue et une terrasse bien exposée sont à votre disposition sur place. Vous séjournerez à proximité de la plage de l'Anglade, de la Pointe de Gouron et de La Favière. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 23 km. ",bormes-mimosas
https://www.booking.com/searchresults.fr.html?ss=bormes-mimosas&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/assklan.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=fbd4703bee4901c0&srepoch=1649692665&from_beach_sr=1&from=searchresults,Asklan,"Résidence la Rade Ensoleillée 101 boulevard du front de mer, 83230 Bormes-les-Mimosas, France",7.9,87,"['43.12264843,6.35946596']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Asklan !  Connectez-vous  pour économiser. Cet établissement est à 2 minutes à pied de la plage. Situé à Bormes-les-Mimosas, à seulement 100 mètres de la Faviere, l'Asklan propose un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi gratuite. Situé au rez-de-chaussée, cet appartement comprend une chambre, un salon, une télévision à écran plat ainsi qu'une kitchenette bien équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis. La région est prisée pour pratiquer la randonnée. Vous séjournerez à proximité des plages de la Pointe de Gouron, de l'Anglade et de La Favière. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 23 km. ",bormes-mimosas
https://www.booking.com/searchresults.fr.html?ss=bormes-mimosas&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/le-petit-atelier-bormes-les-mimosas1234567891011121314151617.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=fbd4703bee4901c0&srepoch=1649692665&from_beach_sr=1&from=searchresults,Le petit atelier,"34 Chemin de la Bergerie, 83230 Bormes-les-Mimosas, France",9.0,49,"['43.14250100,6.34917880']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le petit atelier !  Connectez-vous  pour économiser. Cet établissement est à 18 minutes à pied de la plage. Situé à Bormes-les-Mimosas, en Provence-Alpes-Côte d'Azur, à 1,6 km de la Grande Plage, l'établissement Le petit atelier propose des hébergements avec une connexion Wi-Fi gratuite, un barbecue, un jardin et un parking privé gratuit. Tous les logements comprennent une terrasse, un coin salon, une télévision à écran plat, un lave-linge ainsi qu'une salle de bains privative pourvue d'un jacuzzi et d'un sèche-cheveux. Un réfrigérateur, un four, des plaques de cuisson, une bouilloire et une machine à café sont également disponibles. Lors de votre séjour, vous pourrez profiter d'un jacuzzi. Vous séjournerez à 1,8 km de la plage de l'Anglade et à 2,2 km de celle de la Pointe de Gouron. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 13 km. ",bormes-mimosas
https://www.booking.com/searchresults.fr.html?ss=bormes-mimosas&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/217-rue-des-iris.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=fbd4703bee4901c0&srepoch=1649692665&from_beach_sr=1&from=searchresults,Studio avec Jardin et Parking Privés,"217 Rue des Iris, 83230 Bormes-les-Mimosas, France",8.7,42,"['43.14036330,6.33671490']","Situé à Bormes-les-Mimosas, à 2,5 km de la plage de l'Anglade, à 2,7 km de la plage de la Pointe de Gouron et à 3,8 km de La Favière, le Studio avec Jardin et Parking Privés propose un hébergement avec une terrasse et une connexion Wi-Fi gratuite. Situé à 2,5 km de la Grande Plage, il dispose d'un jardin et d'un parking privé gratuit. Cet appartement comprend une chambre, une télévision par câble à écran plat, une kitchenette équipée avec un micro-ondes et un réfrigérateur, ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis. Un petit-déjeuner continental est servi sur place. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 21 km. ",bormes-mimosas
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/maison-cedeji-baudinard-sur-verdon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=8c20703b75280288&srepoch=1649692665&from=searchresults,Maison CÉDÉJI,"5 Rue du Grand Puits, 83630 Baudinard, France",9.3,9,"['43.71601901,6.13378942']","La Maison CÉDÉJI est située à Baudinard. Vous séjournerez à 30 km de Gréoux-les-Bains. Cette maison de vacances comprend 3 chambres, une télévision à écran plat, un lave-linge et 2 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Une aire de jeux pour enfants est disponible sur place. Vous pourrez pratiquer la randonnée et la pêche dans les environs. Vous séjournerez à 25 km de Moustiers-Sainte-Marie et à 45 km de Manosque. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 79 km. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/villa-borghese.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8c20703b75280288&srepoch=1649692665&from=searchresults,"Villa Borghese, The Originals Relais","Avenue des Thermes, 04800 Gréoux-les-Bains, France",7.7,407,"['43.75813877,5.89472026']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Villa Borghese, The Originals Relais !  Connectez-vous  pour économiser. Situé à Gréoux-les-Bains, entre les gorges du Verdon et le Lubéron, l'établissement Villa Borghese vous accueille dans un parc entouré de chênes centenaires. Il dispose d'une piscine extérieure chauffée avec terrasse et d'un centre de bien-être. Offrant une vue sur le jardin, ses chambres intimes sont équipées de la climatisation et d'une télévision par satellite. Leur salle de bains privative est pourvue d'une baignoire et d'articles de toilette gratuits. Une connexion Wi-Fi est disponible gratuitement. Recommandé par les guides de voyages et de restaurants, le restaurant gastronomique situé sur place, La Table de Pauline, sert le petit-déjeuner chaque matin et une cuisine provençale. Le Côté Jardin propose quant à lui des repas dans un cadre décontracté. Un court de tennis et un sauna sont également à votre disposition sur place. Le Villa Borghese se trouve à 14 km de l'autoroute A51 et à 16 km de Manosque. La gare TGV d'Aix-en-Provence se situe à 70 km. Un parking privé est disponible gratuitement sur place. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=bormes-mimosas&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/homestay-bormes-bormes-les-mimosas.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=fbd4703bee4901c0&srepoch=1649692665&from_beach_sr=1&from=searchresults,HomeStay Bormes,"322 Rue des Icares, 83230 Bormes-les-Mimosas, France",9.7,129,"['43.14644500,6.32772400']","Offrant une vue sur sa piscine, le HomeStay Bormes est situé à Bormes-les-Mimosas, à 5 km de La Favière. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. Les hébergements comprennent la climatisation, une télévision à écran plat et une cuisine entièrement équipée avec coin repas. Leur salle de bains privative est pourvue d’une douche, d’un sèche-cheveux et d’articles de toilette gratuits. Vous bénéficierez également d’un micro-ondes, d’un réfrigérateur, de plaques de cuisson, d’une bouilloire et d’une machine à café. Pendant ce séjour chez l’habitant, vous pourrez profiter d’une terrasse bien exposée. Vous pourrez vous baigner dans la piscine extérieure, vous détendre dans le jardin, utiliser le barbecue ou encore pratiquer la randonnée et la plongée avec tuba dans les environs. L'aéroport du Golfe de Saint-Tropez, le plus proche, est implanté à 19 km du HomeStay Bormes. Un service de navette aéroport est assuré moyennant des frais supplémentaires. ",bormes-mimosas
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/mazet-16-et-23-l-39-espai-route-d-39-allemagne-en-provence.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=8c20703b75280288&srepoch=1649692665&from_sustainable_property_sr=1&from=searchresults,Mazet Lavande,"Mazet 16 et 23 l'espaî route d'allemagne en provence, 04800 Saint-Martin-de-Brômes, France",9.1,12,"['43.77717000,5.97227100']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Mazet Lavande !  Connectez-vous  pour économiser. Situé à Saint-Martin-de-Brômes, le Mazet Lavande dispose d'une piscine extérieure ouverte en saison. Vous séjournerez à 8 km de Gréoux-les-Bains et bénéficierez d'un parking privé gratuit. Cette maison de vacances comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la montagne. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous séjournerez à 27 km de Moustiers-Sainte-Marie et à 23 km de Manosque. L'aéroport de Marseille-Provence, le plus proche, est implanté à 90 km. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/clos-augusta-2.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=8c20703b75280288&srepoch=1649692665&from=searchresults,Clos Augusta 2,"Quartier des Capuçins, 04500 Riez, France",8.5,43,"['43.81792579,6.09625897']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Clos Augusta 2 !  Connectez-vous  pour économiser. Situé à Riez, en Provence-Alpes-Côte d'Azur, le Clos Augusta 2 dispose d'un jardin. Vous séjournerez à 41 km de Digne-les-Bains et bénéficierez d'un parking privé gratuit. Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires. Vous séjournerez à 15 km de Moustiers-Sainte-Marie et à 35 km de Manosque. L'aéroport le plus proche, celui de La Môle-Saint-Tropez, est situé à 94 km. ",verdon-gorge
https://www.booking.com/searchresults.fr.html?ss=verdon-gorge&rows=25&offset=0&order=popularity,https://www.booking.com/hotel/fr/calme-et-nature-castellane.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8c20703b75280288&srepoch=1649692665&from=searchresults,Camping Calme et Nature,"La colle Sentier du GR4 Les gorges du Verdon, 04120 Castellane, France",8.8,312,"['43.83796907,6.49042815']","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Camping Calme et Nature !  Connectez-vous  pour économiser. Le Camping Calme et Nature est situé au cœur des Gorges du Verdon, à 765 mètres d'altitude et à seulement 2 km de Castellane. Il possède un barbecue et une terrasse bien exposée. Il est situé dans le parc naturel régional du Verdon. La connexion Wi-Fi est gratuite. Tous les logements comportent un coin salon/repas. Leur kitchenette est équipée d'un micro-ondes, d'un réfrigérateur, d'un coin salon et/ou d'une terrasse. Leur salle de bains privative est pourvue d'une douche. Vous pourrez prendre un verre au bar et jouer au tennis de table sur place. Un service de prêt de vélos est assuré. Vous rejoindrez le village de Castellane par le sentier de randonnée GR4, accessible à pied ou en vélo. Grasse est accessible à 66 km du Camping Calme et Nature, tandis que Gréoux-les-Bains se trouve à 77 km. L'aéroport le plus proche, celui de Nice-Côte d'Azur, se situe à 86 km. ",verdon-gorge
